Name,Domain,Instance,No Drones,No Deliveries,Network,Deadline,Correlation Size,Trace,Generalized Variance,Largest Correlation Coefficient,Number of Constraints,MC Probability Booles,MC Probability Independent,MC Probability Correlated,Theoretical Probability Booles,Theoretical Probability Independent,Theoretical Probability Correlated,Booles Runtime,Indpendent Runtime,Correlated Runtime
drones_instance-23_network_5_deadline_11_corrsize_3,drones,23,3,1,5,11,2,29.81823518278005,0.9730533666954816,0.1428,26,0.9979,0.9999,0.9999,1.0,0.9994949097341432,0.9994950974085561,0.14680933952331543,0.1522834300994873,0.2226426601409912
drones_instance-23_network_5_deadline_11_corrsize_4,drones,23,3,1,5,11,2,19.05917148438556,0.13722865295102243,0.9111,26,0.5884,0.615,0.6197,0.5228797967939749,0.5833612656904082,0.6210146617358737,0.14802861213684082,0.21715283393859863,0.7560117244720459
drones_instance-23_network_5_deadline_12_corrsize_2,drones,23,3,1,5,12,2,25.28525347440426,0.03542685295821215,0.9531,26,0.9953,0.9956,0.9956,0.9962467600648683,0.996262625228727,0.9963453909850601,0.19179964065551758,0.16743946075439453,0.8556091785430908
drones_instance-23_network_5_deadline_12_corrsize_3,drones,23,3,1,5,12,2,71.89348800831424,0.9834535838164644,0.1262,26,0.6393,0.6426,0.6445,0.599116054420756,0.6508578069358123,0.6445189548455653,0.14096736907958984,0.34253954887390137,0.5661196708679199
drones_instance-23_network_5_deadline_12_corrsize_4,drones,23,3,1,5,12,2,6.788696579798662,0.8821590030672805,0.2762,26,0.9983,0.9998,0.9998,1.0,0.9996833277018298,0.9996841347823369,0.14676570892333984,0.1495683193206787,0.21800518035888672
drones_instance-23_network_5_deadline_13_corrsize_2,drones,23,3,1,5,13,2,24.91803812642329,0.5616905266621585,0.6596,26,0.7074,0.708,0.708,0.6605177121498655,0.7037122053478916,0.7009381196530668,0.16024303436279297,0.1807565689086914,0.3472158908843994
drones_instance-23_network_5_deadline_13_corrsize_3,drones,23,3,1,5,13,2,8.848627291870894,0.5413188928105476,0.6758,26,0.9985,1.0,1.0,1.0,0.9996833277018298,0.9997019138074711,0.1715078353881836,0.14937925338745117,0.9348931312561035
drones_instance-23_network_5_deadline_13_corrsize_4,drones,23,3,1,5,13,2,26.28412768933228,0.3558224069390625,0.6375,26,0.9949,0.9956,0.9956,0.9943227341118176,0.9948970801008953,0.9949378582653703,0.14616847038269043,0.500779390335083,0.9406983852386475
drones_instance-23_network_5_deadline_14_corrsize_2,drones,23,3,1,5,14,2,66.02340018396933,0.49788394822881,0.6027,26,0.986,0.9865,0.9865,0.9835871720153652,0.9870696691144002,0.9870699303122048,0.14409565925598145,0.18201732635498047,0.48472118377685547
drones_instance-23_network_5_deadline_14_corrsize_3,drones,23,3,1,5,14,2,22.133665322460065,0.1396553642234025,0.8449,26,0.9987,1.0,1.0,1.0,0.9996833277018298,0.9997292326722665,0.15474629402160645,0.152970552444458,0.26294994354248047
drones_instance-23_network_5_deadline_14_corrsize_4,drones,23,3,1,5,14,2,44.90404925260564,0.45492054775558566,0.5878,26,0.9979,0.9998,0.9998,1.0,0.9996833277018298,0.9996971051191819,0.1494464874267578,0.1508007049560547,1.0083811283111572
drones_instance-23_network_6_deadline_10_corrsize_2,drones,23,3,1,6,10,2,76.16938530504187,0.5161185093225441,0.6933,26,0.9379,0.9406,0.9405,0.9116606107089414,0.939946997099064,0.9404351274270626,0.14551615715026855,0.20833086967468262,1.467050313949585
drones_instance-23_network_6_deadline_10_corrsize_3,drones,23,3,1,6,10,2,31.937609546565387,0.258178197456,0.861,26,nan,0.1107,0.1382,nan,0.04824711358463118,0.13048008803058458,nan,0.21935153007507324,0.8116970062255859
drones_instance-23_network_6_deadline_11_corrsize_2,drones,23,3,1,6,11,2,44.047939903478635,0.9209973382211025,0.2737,26,0.4576,0.469,0.4704,0.41565133532985066,0.47950580624603206,0.4750084706007602,0.14905381202697754,0.22671222686767578,0.588843584060669
drones_instance-23_network_6_deadline_11_corrsize_3,drones,23,3,1,6,11,2,38.00059802945309,0.5579828301167237,0.6606,26,0.966,0.9669,0.9669,0.9595380802767546,0.9679014153122409,0.9677657181964955,0.14940595626831055,0.5160691738128662,0.7260644435882568
drones_instance-23_network_6_deadline_11_corrsize_4,drones,23,3,1,6,11,2,38.96455742446917,0.9490222808887296,0.2244,26,0.6786,0.6838,0.6794,0.6459125763950008,0.6924368264625482,0.6822742706588841,0.15936684608459473,0.19817185401916504,0.39523816108703613
drones_instance-23_network_6_deadline_12_corrsize_2,drones,23,3,1,6,12,2,44.283129184157545,0.8720847047950335,0.2928,26,0.9969,0.9976,0.9976,0.9987382407262386,0.99801420489621,0.9980189909890721,0.15658831596374512,0.4785420894622803,0.2726409435272217
drones_instance-23_network_6_deadline_12_corrsize_3,drones,23,3,1,6,12,2,61.077430359794974,0.912218309101285,0.2707,26,0.952,0.9522,0.9524,0.945480178240588,0.9572030110459389,0.9563799026962919,0.14289402961730957,0.22919368743896484,0.3880131244659424
drones_instance-23_network_6_deadline_12_corrsize_4,drones,23,3,1,6,12,2,13.490933647087354,0.6474418380052834,0.5934,26,0.9985,0.9995,0.9995,1.0,0.9991985883146507,0.9992092416713726,0.16494250297546387,0.1560063362121582,0.8469281196594238
drones_instance-23_network_6_deadline_13_corrsize_2,drones,23,3,1,6,13,2,25.013553864162457,0.5895952288402175,0.6368,26,0.9989,1.0,1.0,1.0,0.9996833277018298,0.999693904815049,0.14807915687561035,0.1578073501586914,0.96844482421875
drones_instance-23_network_6_deadline_13_corrsize_3,drones,23,3,1,6,13,2,36.28649820635076,0.7632332226644496,0.4862,26,0.9677,0.9679,0.9679,0.9557654878759166,0.9651994379434423,0.9671350565786174,0.14985203742980957,0.18393182754516602,0.4009578227996826
drones_instance-23_network_6_deadline_13_corrsize_4,drones,23,3,1,6,13,2,31.046938979463153,0.9612561120958224,0.1966,26,0.9981,0.9987,0.9987,0.9996863575317606,0.998461040794079,0.998460465147496,0.14893746376037598,0.4900665283203125,0.19907188415527344
drones_instance-23_network_6_deadline_14_corrsize_2,drones,23,3,1,6,14,2,8.289785380275239,0.06998339462400005,0.9448,26,0.9984,0.9999,0.9999,1.0,0.9996833277018298,0.9997559567657406,0.150482177734375,0.15355896949768066,1.1719460487365723
drones_instance-23_network_6_deadline_14_corrsize_3,drones,23,3,1,6,14,2,36.77635859515162,0.4817598171116175,0.6459,26,0.944,0.9448,0.9448,0.9299466678815198,0.9440645387233704,0.943537837162935,0.1480851173400879,0.18369603157043457,2.3729166984558105
drones_instance-23_network_6_deadline_14_corrsize_4,drones,23,3,1,6,14,2,38.47896179898986,0.8365942758810001,0.365,26,0.9988,1.0,1.0,1.0,0.9996833277018298,0.9996846511501404,0.16951823234558105,0.15235233306884766,0.9177160263061523
drones_instance-23_network_7_deadline_10_corrsize_2,drones,23,3,1,7,10,2,59.171741960879466,0.9754827767022096,0.1561,26,nan,0.1771,0.1772,nan,0.17697092337871817,0.18105852483147994,nan,0.22632336616516113,0.6416547298431396
drones_instance-23_network_7_deadline_10_corrsize_3,drones,23,3,1,7,10,2,19.693246871040966,0.22516174216765442,0.8657,26,nan,0.0555,0.094,nan,0.029460641277644264,0.0944142374154409,nan,0.22268462181091309,1.0528991222381592
drones_instance-23_network_7_deadline_10_corrsize_4,drones,23,3,1,7,10,2,18.712045195018778,0.9033056959859361,0.3107,26,nan,0.0727,0.0804,nan,0.11218852139631111,0.0842659649363422,nan,0.2268216609954834,0.7879190444946289
drones_instance-23_network_7_deadline_11_corrsize_2,drones,23,3,1,7,11,2,18.04533313872657,0.7587815330159424,0.3736,26,0.9984,0.9988,0.9988,0.9998533167267395,0.998520568012898,0.9985252513777253,0.174041748046875,0.49016642570495605,0.23500823974609375
drones_instance-23_network_7_deadline_11_corrsize_3,drones,23,3,1,7,11,2,22.73202255049473,0.7988297194624164,0.4458,26,0.998,0.9982,0.9982,0.9981516670086844,0.997619279850008,0.9976238745323892,0.1480724811553955,0.5245113372802734,0.921175479888916
drones_instance-23_network_7_deadline_11_corrsize_4,drones,23,3,1,7,11,2,66.03199536324435,0.98174065921344,0.1208,26,0.8205,0.8211,0.8211,0.7847752254142812,0.8185527800299245,0.8198021594636561,0.14969301223754883,0.17942190170288086,0.41399621963500977
drones_instance-23_network_7_deadline_12_corrsize_2,drones,23,3,1,7,12,2,25.75449933372021,0.2779419753344449,0.7761,26,0.9986,1.0,1.0,1.0,0.9996681421456705,0.9996783560317362,0.16998076438903809,0.15146255493164062,0.32804203033447266
drones_instance-23_network_7_deadline_12_corrsize_3,drones,23,3,1,7,12,2,43.045337584376114,0.20882419625319842,0.8894,26,nan,0.0144,0.0163,nan,0.014618715305570937,0.014040893169905378,nan,0.24888014793395996,0.6363646984100342
drones_instance-23_network_7_deadline_12_corrsize_4,drones,23,3,1,7,12,2,20.033586119167545,0.45679870093337754,0.7254,26,0.9981,1.0,1.0,1.0,0.9996833277018298,0.9997019959093446,0.17299365997314453,0.2425382137298584,1.0526559352874756
drones_instance-23_network_7_deadline_13_corrsize_2,drones,23,3,1,7,13,2,0.13757741947759633,0.5938161909839377,0.5802,26,0.998,1.0,1.0,1.0,0.9996833277018298,0.9996972146460155,0.14540672302246094,0.1538238525390625,0.8903384208679199
drones_instance-23_network_7_deadline_13_corrsize_3,drones,23,3,1,7,13,2,17.672691493147575,0.2606919538241025,0.8173,26,0.998,1.0,1.0,1.0,0.9996833277018298,0.999718277613012,0.14683008193969727,0.16509723663330078,1.202446460723877
drones_instance-23_network_7_deadline_13_corrsize_4,drones,23,3,1,7,13,2,49.639125450938444,0.46372020245025,0.723,26,0.8285,0.8287,0.8287,0.7856164999506964,0.8192789350511254,0.8230661418392737,0.24319839477539062,0.18151617050170898,0.34985899925231934
drones_instance-23_network_7_deadline_14_corrsize_2,drones,23,3,1,7,14,2,20.19928637312969,0.8123432675685264,0.3814,26,0.9981,0.9999,0.9999,1.0,0.9995726610659511,0.9995743922717819,0.1463758945465088,0.1503143310546875,0.23879623413085938
drones_instance-23_network_7_deadline_14_corrsize_3,drones,23,3,1,7,14,2,14.620725005084646,0.8554262281378704,0.3059,26,0.9979,0.9998,0.9998,1.0,0.9996833277018298,0.9996844542770759,0.14644718170166016,0.1507124900817871,0.9445986747741699
drones_instance-23_network_7_deadline_14_corrsize_4,drones,23,3,1,7,14,2,72.71577300589063,0.5870318822620415,0.6218,26,0.9953,0.9962,0.9962,0.9931605511368075,0.9942299177661928,0.9942394938674834,0.15798258781433105,0.15168976783752441,1.1028594970703125
drones_instance-23_network_8_deadline_10_corrsize_2,drones,23,3,1,8,10,2,70.13893608455525,0.45754956491923565,0.6889,26,0.7505,0.7506,0.7506,0.7233081937497525,0.762341267273998,0.753748237661971,0.14884066581726074,0.20037412643432617,0.49111247062683105
drones_instance-23_network_8_deadline_10_corrsize_3,drones,23,3,1,8,10,2,50.11531566425556,0.6716677075257601,0.5516,26,0.6096,0.6411,0.651,0.535787989256311,0.5937286465082203,0.6415034280446608,0.14732027053833008,0.20197606086730957,0.559114933013916
drones_instance-23_network_8_deadline_10_corrsize_4,drones,23,3,1,8,10,2,13.376024225568093,0.30932432080703987,0.804,26,0.6414,0.6863,0.6962,0.5630710158962057,0.6187705580713819,0.6975833696559725,0.1477198600769043,0.19578266143798828,0.8895936012268066
drones_instance-23_network_8_deadline_11_corrsize_2,drones,23,3,1,8,11,2,31.11909761493633,0.53323219436025,0.643,26,0.9671,0.9677,0.9677,0.9611804454448712,0.969080111468691,0.9689295639937763,0.19533205032348633,0.17705082893371582,0.4118638038635254
drones_instance-23_network_8_deadline_11_corrsize_3,drones,23,3,1,8,11,2,25.314210334814614,0.714347880679081,0.5317,26,0.9987,0.9995,0.9995,1.0,0.9991170836705852,0.9991162865500667,0.1468663215637207,0.1520235538482666,0.21744585037231445
drones_instance-23_network_8_deadline_11_corrsize_4,drones,23,3,1,8,11,2,37.01962946930906,0.0724171701019716,0.9619,26,0.9973,0.998,0.998,0.9968015864594323,0.9966485321496596,0.996710463853879,0.1565713882446289,0.4920353889465332,0.3109431266784668
drones_instance-23_network_8_deadline_12_corrsize_2,drones,23,3,1,8,12,2,52.55792072435431,0.7186826119005225,0.4643,26,0.2095,0.2602,0.2714,0.24373635309351485,0.31858899921236133,0.26854162586509533,0.14986586570739746,0.2125551700592041,1.1200664043426514
drones_instance-23_network_8_deadline_12_corrsize_3,drones,23,3,1,8,12,2,56.42268956739281,0.09230572698284153,0.8807,26,0.3948,0.3858,0.3951,0.4039367420818392,0.46059302643237393,0.40477142660668225,0.1765303611755371,0.3622913360595703,0.5448088645935059
drones_instance-23_network_8_deadline_12_corrsize_4,drones,23,3,1,8,12,2,57.499954099333934,0.8668143958634305,0.3621,26,0.7459,0.7461,0.7461,0.7190523306781956,0.7585476893089633,0.749658229371516,0.14960527420043945,0.17829489707946777,0.43954920768737793
drones_instance-23_network_8_deadline_13_corrsize_2,drones,23,3,1,8,13,2,37.12789642294327,0.36594590275584005,0.7534,26,0.9988,0.9998,0.9998,1.0,0.9994292591261724,0.9994541336260665,0.14785313606262207,0.15475153923034668,1.0620155334472656
drones_instance-23_network_8_deadline_13_corrsize_3,drones,23,3,1,8,13,2,8.232771125231528,0.22138205469443992,0.882,26,0.9985,1.0,1.0,1.0,0.9996833277018298,0.9997299839241905,0.14714694023132324,0.14987969398498535,1.4141113758087158
drones_instance-23_network_8_deadline_13_corrsize_4,drones,23,3,1,8,13,2,20.60121875141637,0.9345154258077156,0.2521,26,0.9224,0.923,0.923,0.9000551445164395,0.9188125297091915,0.9210347496733003,0.1461317539215088,0.17702460289001465,1.0210049152374268
drones_instance-23_network_8_deadline_14_corrsize_2,drones,23,3,1,8,14,2,4.624670891543774,0.35617537107263997,0.7592,26,0.9988,1.0,1.0,1.0,0.9996833277018298,0.9997088307125245,0.14664578437805176,0.15152812004089355,1.083115577697754
drones_instance-23_network_8_deadline_14_corrsize_3,drones,23,3,1,8,14,2,26.20288701611647,0.6126787309835557,0.6182,26,0.9979,0.9999,0.9999,1.0,0.9996833277018298,0.9996960104558703,0.1484510898590088,0.1497211456298828,0.9329471588134766
drones_instance-23_network_8_deadline_14_corrsize_4,drones,23,3,1,8,14,2,41.12345002359725,0.015303558538382361,0.9877,26,0.9714,0.9726,0.9726,0.9660308400958496,0.9734950417330989,0.9734231147505129,0.1481187343597412,0.18292021751403809,0.4377434253692627
drones_instance-23_network_9_deadline_10_corrsize_2,drones,23,3,1,9,10,2,66.16134752030871,0.15225563264318762,0.8961,26,nan,0.0687,0.1139,nan,0.034950388744401616,0.10957410810452496,nan,0.29439377784729004,0.8528106212615967
drones_instance-23_network_9_deadline_10_corrsize_3,drones,23,3,1,9,10,2,21.989096973427753,0.78071253456384,0.4523,26,nan,0.0283,0.0293,nan,0.05969146471900523,0.030844800389587458,nan,0.19664287567138672,0.8077099323272705
drones_instance-23_network_9_deadline_10_corrsize_4,drones,23,3,1,9,10,2,9.31439200418572,0.48375125862984353,0.6551,26,nan,0.0,0.0,nan,0.00027800412732742046,2.8570012149899074e-05,nan,0.2656824588775635,1.0770552158355713
drones_instance-23_network_9_deadline_11_corrsize_2,drones,23,3,1,9,11,2,19.587407191427992,0.3788046036684901,0.7847,26,0.9854,0.9863,0.9863,0.9802475488353288,0.984541566609415,0.9866034304727284,0.14729857444763184,0.508375883102417,0.4831674098968506
drones_instance-23_network_9_deadline_11_corrsize_3,drones,23,3,1,9,11,2,84.5732719394672,0.9388332053801316,0.2047,26,0.6763,0.6823,0.682,0.6256301131770383,0.6748623098983221,0.6869243574405902,0.14777922630310059,0.19889497756958008,0.48270320892333984
drones_instance-23_network_9_deadline_11_corrsize_4,drones,23,3,1,9,11,2,49.22016824639087,0.6338823031395215,0.6047,26,0.896,0.8969,0.8969,0.8761613752986237,0.8990477347252698,0.8972508113993227,0.14678239822387695,0.1760261058807373,2.211712598800659
drones_instance-23_network_9_deadline_12_corrsize_2,drones,23,3,1,9,12,2,76.99963093559138,0.9533282251808399,0.1595,26,0.4829,0.5139,0.5132,0.4217996405622463,0.49061478270526176,0.507284431413135,0.16277790069580078,0.3206353187561035,0.6488702297210693
drones_instance-23_network_9_deadline_12_corrsize_3,drones,23,3,1,9,12,2,62.937143702317236,0.43319881399452836,0.7517,26,0.9969,0.9977,0.9977,0.9978267275615674,0.9973503801237573,0.9975561965889187,0.1921377182006836,0.15060114860534668,1.0864508152008057
drones_instance-23_network_9_deadline_12_corrsize_4,drones,23,3,1,9,12,2,24.22146336977047,0.89438424908196,0.246,26,0.9796,0.9811,0.981,0.9736709023373331,0.9794155883277723,0.9796604976094719,0.14665532112121582,0.1961510181427002,0.41644835472106934
drones_instance-23_network_9_deadline_13_corrsize_2,drones,23,3,1,9,13,2,85.28334513563985,0.6259212760858596,0.6071,26,0.7029,0.7033,0.7033,0.675116806792424,0.7181634927847345,0.7044375400788602,0.147536039352417,0.18021225929260254,0.5745890140533447
drones_instance-23_network_9_deadline_13_corrsize_3,drones,23,3,1,9,13,2,15.685961055531678,0.774757031796,0.3521,26,0.9446,0.9451,0.9451,0.9285065870716632,0.9429686471115543,0.9424334577901332,0.14713406562805176,0.1817021369934082,0.42041635513305664
drones_instance-23_network_9_deadline_13_corrsize_4,drones,23,3,1,9,13,2,65.61469615925927,0.9693378089850225,0.1751,26,0.526,0.5571,0.5571,0.46948234042055137,0.5355212817353647,0.5499625397361649,0.17540955543518066,0.23371577262878418,0.5242424011230469
drones_instance-23_network_9_deadline_14_corrsize_2,drones,23,3,1,9,14,2,42.064918367171494,0.44969977548496004,0.6744,26,0.9957,0.9964,0.9964,0.9979018706386629,0.9974161097439168,0.9974388419543209,0.21285128593444824,0.48833250999450684,1.0178544521331787
drones_instance-23_network_9_deadline_14_corrsize_3,drones,23,3,1,9,14,2,17.796875054776798,0.5506374501191185,0.5196,26,0.9981,1.0,1.0,1.0,0.9996833277018298,0.9996873071779755,0.1483452320098877,0.24110651016235352,0.30255889892578125
drones_instance-23_network_9_deadline_14_corrsize_4,drones,23,3,1,9,14,2,20.590317318153573,0.85697909430625,0.315,26,0.9987,1.0,1.0,1.0,0.9996833277018298,0.9996844020730171,0.16414594650268555,0.17977380752563477,0.22061657905578613
drones_instance-24_network_10_deadline_10_corrsize_2,drones,24,3,1,10,10,2,40.175087231861845,0.992154163524184,0.0782,40,0.4576,0.4599,0.4586,0.399779356817021,0.4588525285615919,0.45554658414234006,0.3318483829498291,0.32059693336486816,0.407747745513916
drones_instance-24_network_10_deadline_10_corrsize_3,drones,24,3,1,10,10,3,18.816049770942023,0.23193507143321596,0.5437,40,nan,0.0423,0.0509,nan,0.04517255275841157,0.04969254721998394,nan,0.44037628173828125,4.397565841674805
drones_instance-24_network_10_deadline_10_corrsize_4,drones,24,3,1,10,10,3,38.7435249264834,0.15273413459976462,0.7191,40,0.5398,0.5543,0.5649,0.4544137274934584,0.516252977650305,0.559280823030992,0.25907206535339355,0.32875514030456543,5.910322904586792
drones_instance-24_network_10_deadline_11_corrsize_2,drones,24,3,1,10,11,2,10.785275249834424,0.7367417618673237,0.4495,40,0.2159,0.2167,0.2167,0.15075523577892871,0.18974769542104128,0.222055385005744,0.3040497303009033,0.28658628463745117,0.5471456050872803
drones_instance-24_network_10_deadline_11_corrsize_3,drones,24,3,1,10,11,3,33.31520640353966,0.37788352349760673,0.4639,40,nan,0.0786,0.0791,nan,0.07475626801532416,0.07867948602157651,nan,0.5766599178314209,2.547389268875122
drones_instance-24_network_10_deadline_11_corrsize_4,drones,24,3,1,10,11,3,15.390504833608084,0.6009843682727407,0.3414,40,nan,0.0018,0.0022,nan,0.0013000460960642959,0.002133891984315876,nan,0.4033823013305664,1.1050512790679932
drones_instance-24_network_10_deadline_12_corrsize_2,drones,24,3,1,10,12,2,9.503800521739484,0.8534656673530828,0.376,40,0.5381,0.5434,0.5442,0.4812103153516973,0.5432955879314785,0.5382187037935537,0.2757532596588135,0.2820413112640381,0.622429609298706
